Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2022-11-19,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,436.33,4057.87,-1.7000000000000002,Unknown,Low Stock,4.7,136
2026-03-18,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,601.92,5597.86,24.7,Unknown,In Stock,4.6,3856
2024-01-05,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,699.99,6509.91,12.4,Unknown,In Stock,4.2,2960
2021-06-18,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,791.84,7364.11,0.8999999999999999,Unknown,Low Stock,4.3,221
2025-12-01,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1584.17,14732.78,20.8,Unknown,In Stock,4.9,2816
2025-12-15,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,712.88,6629.78,28.6,Unknown,In Stock,4.4,1560
2026-04-27,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,196.1,1823.73,40.400000000000006,Unknown,Out of Stock,4.3,5857
2025-11-14,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,492.29,4578.3,38.4,Unknown,Out of Stock,4.2,4077
2025-08-23,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1897.99,17651.31,5.1,Unknown,In Stock,4.2,1529
2023-01-14,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1889.79,17575.05,5.5,Unknown,In Stock,4.4,674
2023-04-21,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,583.31,5424.78,27.0,Unknown,Low Stock,4.4,668
2024-07-02,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,590.0,5487.0,26.200000000000003,Unknown,In Stock,4.6,1836
2022-01-06,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1178.42,10959.31,1.7000000000000002,Unknown,In Stock,4.7,238
2025-12-07,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,7895.7,707.46,6579.38,16.7,Unknown,In Stock,3.8,220
2025-06-20,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,795.22,7395.55,20.4,Unknown,Out of Stock,4.4,3925
2026-07-23,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,812.0,7551.6,32.300000000000004,Unknown,Out of Stock,4.7,4214
2026-03-02,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,789.84,7345.51,34.1,Unknown,Low Stock,4.3,4803
2024-05-30,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1834.15,17057.6,8.200000000000001,Unknown,Out of Stock,4.5,1498
2025-09-16,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,706.42,6569.71,11.6,Unknown,In Stock,4.6,2982
2023-01-04,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,225.79,2099.85,31.4,Unknown,In Stock,4.7,2807
2022-04-19,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,914.21,8502.15,8.5,Unknown,In Stock,4.8,2554
2023-02-05,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,690.63,6422.86,13.6,Unknown,Low Stock,4.4,2307
2024-04-18,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.7,868.02,8072.59,21.0,Unknown,Out of Stock,4.0,190
2026-05-17,Amazon,iPhone,iPhone 17 128GB,New,849,7895.7,847.08,7877.84,0.2,Unknown,In Stock,4.7,914
2024-12-13,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,807.56,7510.31,32.6,Unknown,In Stock,4.3,1073
2025-06-07,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,608.65,5660.45,23.8,Unknown,In Stock,4.2,2435
2024-10-26,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,605.63,5632.36,24.2,Unknown,In Stock,4.8,3357
2021-06-27,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,788.54,7333.42,1.3,Unknown,In Stock,4.2,235
2026-11-07,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,546.54,5082.82,54.400000000000006,Prime Day,In Stock,4.3,4693
2025-02-09,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,990.89,9215.28,9.8,Unknown,In Stock,4.5,2257
2026-12-05,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1697.37,15785.54,15.1,Unknown,Out of Stock,4.2,3489
2024-04-23,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.7,638.98,5942.51,36.0,Unknown,In Stock,4.4,2937
2024-08-23,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,994.03,9244.48,17.1,Unknown,In Stock,4.9,2063
2026-04-15,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1615.36,15022.85,19.2,Unknown,In Stock,4.3,4397
2025-09-21,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,261.08,2428.04,39.1,Unknown,Low Stock,4.7,7642
2021-10-02,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,992.22,9227.65,0.7000000000000001,Unknown,Low Stock,4.8,589
2025-10-04,Amazon,Watch,Apple Watch Ultra,New,799,7430.7,423.99,3943.11,46.9,Great Indian Festival,Out of Stock,4.7,4849
2023-04-18,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,402.47,3742.97,32.800000000000004,Unknown,In Stock,4.5,1755
2023-12-18,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1343.66,12496.04,32.800000000000004,Unknown,In Stock,4.1,1505
2025-08-05,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1015.62,9445.27,15.3,Unknown,In Stock,4.9,3012
2025-06-11,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1240.19,11533.77,38.0,Unknown,In Stock,4.4,2173
2025-01-08,Flipkart,Mac,MacBook Air M3 256GB,New,1099,10220.7,1090.72,10143.7,0.8,Unknown,In Stock,4.8,1591
2024-12-24,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1916.67,17825.03,4.1000000000000005,Unknown,In Stock,4.8,2809
2025-03-01,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,995.41,9257.31,0.4,Unknown,Out of Stock,4.7,615
2024-07-08,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,400.54,3725.02,33.1,Unknown,In Stock,4.8,1923
2025-03-23,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,563.8,5243.34,29.4,Unknown,Low Stock,3.9,2776
2023-04-26,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1964.93,18273.85,1.7000000000000002,Unknown,In Stock,4.5,330
2022-02-01,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,276.34,2569.96,35.6,Unknown,In Stock,3.9,2578
2022-03-20,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,907.82,8442.73,9.1,Unknown,In Stock,4.6,964
2026-11-06,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,484.49,4505.76,39.4,Unknown,Out of Stock,4.3,2669
2024-06-11,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,503.39,4681.53,37.0,Unknown,Low Stock,4.2,5974
2024-01-28,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,499.99,4649.91,16.5,Unknown,In Stock,4.8,3477
2025-04-11,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,882.29,8205.3,11.7,Unknown,Low Stock,4.8,2612
2023-02-05,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,563.06,5236.46,29.5,Unknown,In Stock,4.5,2599
2025-12-02,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,3989.7,193.26,1797.32,54.900000000000006,Unknown,In Stock,4.0,3240
2025-04-09,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,932.94,8676.34,22.2,Unknown,Low Stock,4.0,3336
2024-06-10,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1139.2,10594.56,43.0,Great Indian Festival,In Stock,4.2,5184
2026-04-07,Flipkart,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,170.63,1586.86,48.1,Unknown,Out of Stock,3.8,4844
2025-11-01,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,305.66,2842.64,49.0,Unknown,In Stock,4.2,5491
2026-04-16,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,832.28,7740.2,2.0,Unknown,In Stock,4.6,1097
2024-09-27,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,784.87,7299.29,1.7999999999999998,Unknown,In Stock,4.9,54
2022-05-04,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,807.83,7512.82,-1.1,Unknown,In Stock,4.8,1325
2024-01-05,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,610.74,5679.88,23.6,Unknown,In Stock,4.7,3999
2021-04-25,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,1007.88,9373.28,-0.8999999999999999,Unknown,In Stock,4.7,390
2025-02-14,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,492.48,4580.06,38.4,Unknown,Low Stock,4.3,3179
2026-05-31,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,790.35,7350.26,20.9,Unknown,In Stock,4.7,3085
2024-06-07,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,649.66,6041.84,18.7,Unknown,In Stock,4.0,711
2023-04-08,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1105.66,10282.64,7.8,Unknown,In Stock,4.8,1055
2024-08-17,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,813.3,7563.69,-1.7999999999999998,Unknown,Out of Stock,4.6,1099
2024-12-05,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,333.55,3102.02,44.3,Unknown,Out of Stock,4.3,3151
2025-05-26,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1017.99,9467.31,15.1,Unknown,Out of Stock,4.6,3886
2022-11-15,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,417.1,3879.03,30.4,Unknown,In Stock,4.3,816
2025-09-29,Amazon,iPhone,iPhone 17 128GB,New,849,7895.7,857.8,7977.54,-1.0,Unknown,In Stock,4.6,140
2021-12-28,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,502.78,4675.85,16.1,Unknown,In Stock,4.6,1838
2026-01-18,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,701.03,6519.58,12.3,Unknown,Out of Stock,4.4,2219
2026-07-29,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,485.05,4510.97,39.3,Unknown,In Stock,4.3,4872
2026-05-02,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,354.7,3298.71,40.8,Unknown,In Stock,4.7,2213
2023-02-13,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,697.78,6489.35,12.7,Unknown,Low Stock,4.8,1035
2025-05-03,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1725.57,16047.8,13.7,Unknown,In Stock,4.7,6187
2026-07-14,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,158.78,1476.65,63.0,Prime Day,Out of Stock,4.1,11053
2021-08-11,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,489.8,4555.14,18.2,Unknown,Out of Stock,4.5,1953
2025-01-15,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,432.31,4020.48,-0.8,Unknown,Out of Stock,4.8,364
2025-07-29,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1339.41,12456.51,33.0,Unknown,In Stock,4.4,3335
2023-03-17,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,603.25,5610.23,-0.7000000000000001,Unknown,Low Stock,4.4,1630
2025-11-02,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1230.71,11445.6,38.4,Unknown,In Stock,4.1,4573
2025-01-23,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,979.97,9113.72,1.9,Unknown,In Stock,4.8,856
2022-07-08,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,326.86,3039.8,23.8,Unknown,In Stock,4.8,2045
2026-05-19,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,778.4,7239.12,29.2,Unknown,In Stock,4.4,3080
2025-01-02,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,508.51,4729.14,36.4,Unknown,Out of Stock,4.5,4004
2021-10-19,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,855.59,7956.99,28.6,Unknown,In Stock,4.0,191
2026-03-13,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,694.1,6455.13,30.5,Unknown,In Stock,4.3,6265
2023-09-17,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,334.99,3115.41,21.9,Unknown,In Stock,4.4,3740
2023-11-29,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,810.3,7535.79,18.9,Black Friday,Low Stock,4.5,1949
2023-08-10,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,688.05,6398.86,13.900000000000002,Big Billion Days,Out of Stock,4.4,123
2023-07-09,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1528.79,14217.75,23.5,Unknown,In Stock,3.9,2040
2026-02-21,Amazon,iPhone,iPhone 12 64GB,New,799,7430.7,488.22,4540.45,38.9,Unknown,Low Stock,4.3,8359
2026-03-25,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,526.18,4893.47,34.1,Unknown,In Stock,4.0,2399
2026-04-06,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,595.08,5534.24,25.5,Unknown,In Stock,4.4,2221
2023-12-14,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,2006.68,18662.12,-0.4,Unknown,In Stock,4.8,294
2023-06-02,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,228.72,2127.1,30.5,Unknown,Out of Stock,4.5,2844
2024-11-01,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1990.29,18509.7,0.4,Unknown,Out of Stock,4.6,756
2023-10-19,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,18590.7,1384.57,12876.5,30.7,Unknown,In Stock,3.8,3939
2025-02-04,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.7,827.3,7693.89,24.7,Unknown,In Stock,4.0,1013
2024-01-20,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,693.81,6452.43,30.5,Unknown,Low Stock,4.8,6145
2022-07-05,Amazon,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.7,591.51,5501.04,26.0,Unknown,In Stock,4.5,738
2024-05-09,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1119.8,10414.14,6.6000000000000005,Unknown,In Stock,4.5,1558
2025-12-15,Amazon,iPhone,iPhone 17 128GB,New,849,7895.7,849.68,7902.02,-0.1,Unknown,In Stock,4.4,287
2024-07-01,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,3989.7,277.5,2580.75,35.3,Unknown,Low Stock,4.4,2570
2023-03-22,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,711.96,6621.23,10.9,Unknown,Low Stock,4.5,3671
2021-09-26,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,988.66,9194.54,1.0,Unknown,In Stock,4.6,1261
2025-08-22,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1726.8,16059.24,13.6,Unknown,Out of Stock,4.4,3148
2026-07-20,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,470.98,4380.11,41.1,Unknown,Low Stock,4.6,6160
2026-07-13,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,409.99,3812.91,48.7,Unknown,Low Stock,4.3,7201
2025-07-31,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,659.87,6136.79,33.900000000000006,Unknown,Out of Stock,4.5,1038
2025-03-23,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,257.99,2399.31,39.900000000000006,Unknown,Low Stock,4.4,1910
2022-09-19,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,914.2,8502.06,8.5,Unknown,In Stock,4.5,3226
2022-03-31,Amazon,iPhone,iPhone 13 128GB,New,799,7430.7,812.21,7553.55,-1.7000000000000002,Unknown,In Stock,4.4,702
2024-05-13,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,432.26,4020.02,-0.8,Unknown,In Stock,4.9,370
2024-01-02,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,2020.18,18787.67,-1.1,Unknown,In Stock,4.7,438
2021-10-14,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,390.57,3632.3,51.1,Big Billion Days,Out of Stock,4.5,838
2024-11-01,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,325.26,3024.92,24.2,Unknown,In Stock,4.3,1398
2023-03-23,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1961.85,18245.21,1.9,Unknown,In Stock,4.5,286
2025-11-27,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,285.96,2659.43,33.300000000000004,Black Friday,In Stock,4.3,1855
2025-12-04,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,352.31,3276.48,41.2,Unknown,In Stock,4.7,3086
2026-05-11,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,698.94,6500.14,30.0,Unknown,Low Stock,4.8,5137
2024-03-20,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,421.39,3918.93,1.7999999999999998,Unknown,In Stock,4.9,300
2026-01-07,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,417.07,3878.75,58.3,Unknown,Low Stock,4.1,5779
2022-08-31,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,490.84,4564.81,18.1,Unknown,In Stock,4.5,1065
2025-07-12,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,717.59,6673.59,40.2,Unknown,In Stock,4.1,4451
2026-06-25,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,784.69,7297.62,28.6,Unknown,In Stock,3.9,1337
2025-09-14,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,373.97,3477.92,53.2,Unknown,Low Stock,4.1,6785
2025-01-27,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,1012.32,9414.58,-1.3,Unknown,In Stock,4.4,1317
2022-08-23,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1191.24,11078.53,0.6,Unknown,In Stock,4.7,252
2022-02-20,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1209.39,11247.33,-0.8999999999999999,Unknown,In Stock,4.4,563
2026-03-26,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1687.99,15698.31,15.6,Unknown,Low Stock,4.8,3775
2026-01-16,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,497.44,4626.19,37.7,Unknown,Low Stock,4.3,3801
2025-07-13,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,330.54,3074.02,23.0,Unknown,In Stock,4.6,970
2025-07-28,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1087.21,10111.05,9.3,Unknown,Out of Stock,4.4,1281
2025-07-25,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,604.7,5623.71,24.3,Unknown,Out of Stock,4.9,3133
2026-04-02,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,806.23,7497.94,32.800000000000004,Unknown,In Stock,4.1,2764
2022-04-29,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1964.29,18267.9,1.7000000000000002,Unknown,In Stock,4.6,506
2023-10-11,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,796.33,7405.87,0.3,Unknown,In Stock,4.7,276
2024-05-08,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,554.63,5158.06,44.5,Unknown,Out of Stock,4.1,4828
2024-01-24,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.7,1445.7,13445.01,27.700000000000003,Unknown,In Stock,4.3,1706
2025-07-10,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1696.36,15776.15,15.1,Big Billion Days,Out of Stock,4.8,2976
2024-04-26,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,784.04,7291.57,1.9,Unknown,In Stock,4.2,1170
2023-03-31,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1095.76,10190.57,8.6,Unknown,In Stock,4.2,2919
2024-06-01,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,307.64,2861.05,28.3,Unknown,Out of Stock,4.2,409
2025-10-28,Amazon,iPhone,iPhone 17 128GB,New,849,7895.7,842.73,7837.39,0.7000000000000001,Unknown,In Stock,4.8,233
2026-06-18,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,3989.7,262.17,2438.18,38.9,Unknown,In Stock,4.4,2329
2024-07-23,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,403.31,3750.78,32.7,Unknown,In Stock,4.7,1989
2025-03-29,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,494.45,4598.39,38.1,Unknown,In Stock,4.3,5467
2022-09-27,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1990.26,18509.42,0.4,Unknown,In Stock,4.7,1504
2025-07-10,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,198.44,1845.49,53.7,Big Billion Days,In Stock,4.3,2826
2025-02-23,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,333.61,3102.57,22.2,Unknown,In Stock,4.7,767
2025-12-16,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.7,1602.73,14905.39,19.8,Unknown,In Stock,4.3,1878
2022-09-19,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,2026.82,18849.43,-1.4,Unknown,In Stock,4.5,1001
2025-03-27,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,590.93,5495.65,40.8,Unknown,Out of Stock,4.7,4525
2024-02-23,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.7,533.79,4964.25,33.2,Unknown,In Stock,4.3,1435
2022-08-28,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,503.3,4680.69,16.0,Unknown,In Stock,4.4,3426
2025-06-22,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,692.26,6438.02,13.4,Unknown,In Stock,4.3,1879
2024-11-25,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,613.68,5707.22,23.200000000000003,Black Friday,Low Stock,4.7,750
2023-08-16,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1114.75,10367.18,7.000000000000001,Unknown,In Stock,4.3,1877
2025-06-15,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1973.91,18357.36,1.3,Unknown,In Stock,4.2,480
2024-01-29,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,323.32,3006.88,24.6,Unknown,In Stock,4.6,1596
2024-12-30,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,983.73,9148.69,18.0,Unknown,In Stock,4.2,1845
2025-11-23,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,447.76,4164.17,44.0,Black Friday,Low Stock,4.5,1270
2026-01-31,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,911.1,8473.23,8.799999999999999,Unknown,In Stock,4.7,3003
2025-01-24,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,692.08,6436.34,13.4,Unknown,Low Stock,4.4,1512
2025-01-14,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1113.21,10352.85,-1.3,Unknown,In Stock,4.6,373
2024-03-30,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,687.87,6397.19,13.900000000000002,Unknown,In Stock,4.6,1654
2026-06-14,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,855.72,7958.2,-0.8,Unknown,In Stock,4.3,1458
2023-06-07,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,2033.08,18907.64,-1.7000000000000002,Unknown,In Stock,4.6,741
2024-09-27,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.7,290.9,2705.37,51.4,Unknown,Low Stock,4.2,2572
2024-09-25,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1791.28,16658.9,10.4,Unknown,In Stock,4.8,2561
2025-10-08,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1091.98,10155.41,0.6,Unknown,In Stock,4.5,1152
2024-01-13,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,808.2,7516.26,-1.2,Unknown,In Stock,4.5,240
2024-04-09,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,802.47,7462.97,-0.4,Unknown,In Stock,4.4,1279
2024-07-05,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1798.49,16725.96,10.0,Unknown,In Stock,4.6,4304
2024-10-31,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,334.25,3108.53,22.1,Unknown,Out of Stock,4.5,2207
2025-09-24,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,690.57,6422.3,13.6,Unknown,In Stock,4.5,772
